idmedicamento,nombremedicamento,nombrelaboratorio,concentracion,princioactivo,acccionterapeutica,precioconvenio,precioLista,idFarmacia,nombrefarmacia,fecha_proceso
15357,BETASERC 16 MG CAJA 30COMP,,,BETAHISTINA,,31908,32895,1,AHUMADA,2023-01-20
14385,BETIS 5MG X30COM.REC.,SYNTHON,,CLOTIAZEPAM,PSICOLEPTICOS,7978,8799,2,SALCOBRAND,2023-01-20
16503,BETAVOL SUSP. INY 1ML.+JERINGA 1 AMP,,,BETAMETASONA,,13005,15795,1,AHUMADA,2023-01-20
14426,BETIS 10MG X30COM.REC.,SYNTHON,,CLOTIAZEPAM,PSICOLEPTICOS,14921,15999,2,SALCOBRAND,2023-01-20
15717,BETOPTIC 0.5% COL. FCO. 5ML.,,,BETAXOLOL,,16142,29495,1,AHUMADA,2023-01-20
15396,BETIS CLOTIAZEPAM 10MG.CAJA 30 COMP.REC.,,,CLOTIAZEPAM,,16194,16695,1,AHUMADA,2023-01-20
15362,BETINA 8MG CAJA 30COMP,,,BETAHISTINA,,18420,18990,1,AHUMADA,2023-01-20
15358,BETINA 16MG CAJA 30COMP,,,BETAHISTINA,,23656,24995,1,AHUMADA,2023-01-20
13803,BETINA (B) 24MG X30COM.,EUROFARMA CHILE S.A.,,BETAHISTINA,OTROS FARMACOS QUE ACTUAN SOBRE EL SNC,32559,36999,2,SALCOBRAND,2023-01-20
15361,BETINA 24 MG CAJA 30COMP,,,BETAHISTINA,,33091,39195,1,AHUMADA,2023-01-20
15360,BETASERC 24 MG CAJA 30COMP,,,BETAHISTINA,,33822,34695,1,AHUMADA,2023-01-20
23041,BI-O AP.ROL.CLARIFY AFINA X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23355,BI-O AP.ROL.ANTI MANCHAS X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23357,BI-O AP.ROL.PROTECT 5 X50G,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23358,BI-O AP.ROL.CLARIFY AFINA X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23362,BI-O AP.ROL.ANTI MANCHAS X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
15294,BEVITEX 5MG/ML. GTS. FCO. 20ML.,,,PARGEVERINA,,4991,6295,1,AHUMADA,2023-01-20
15291,BEVITEX FORTE 10MG/ML. GTS. FCO. 20ML.,,,PARGEVERINA,,5720,7695,1,AHUMADA,2023-01-20
15264,BEVITEX COMPUESTO 30ML,,,METAMIZOL SODICO + PARGEVERINA,,6239,7995,1,AHUMADA,2023-01-20
14043,BEVITEX FTE.10MG/ML GTAS.X20ML,PRATER,,PARGEVERINA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO,6775,7699,2,SALCOBRAND,2023-01-20
16887,BETOPTIC-S 0.25% SUSP. OFT. FCO. 5ML.,,,BETAXOLOL,,16616,26795,1,AHUMADA,2023-01-20
23364,BI-O AP.ROL.PROTECT 5 X50G,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23045,BI-O AP.SP.OLOR BLOCK X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3099,2,SALCOBRAND,2023-01-20
23046,BI-O AP.SP.ANTI MANCHAS X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3099,2,SALCOBRAND,2023-01-20
23049,BI-O AP.SP.ANTI MANCHAS X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3099,2,SALCOBRAND,2023-01-20
23330,BI-O AP.SP.CLARIFY X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23333,BI-O AP.SP.CLARIFY AFINA X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23338,BI-O AP.SP.CLARIFY RENOV X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23342,BI-O AP.SP.CLARIFY X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23345,BI-O AP.SP.CLARIFY AFINA X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23350,BI-O AP.SP.CLARIFY RENOV X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23307,BI-O MAGNESIUM MEN ROLL ON X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,3299,2,SALCOBRAND,2023-01-20
23356,BI-O DEO.AP.ROL.EXTRACARE X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23363,BI-O DEO.AP.ROL.EXTRACARE X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23047,BI-O DEO.SP.INTENSIVO TOQUE SECO X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3099,2,SALCOBRAND,2023-01-20
23048,BI-O AP.SP.OLOR BLOCK X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3099,2,SALCOBRAND,2023-01-20
23050,BI-O DEO.SP.INTENSIVO TOQUE SECO X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3099,2,SALCOBRAND,2023-01-20
23328,BI-O AP.SP.PROTECT 5 X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23332,BI-O DEO.AP.SP.EXTRACARE X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23340,BI-O AP.SP.PROTECT 5 X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23344,BI-O DEO.AP.SP.EXTRACARE X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23042,BI-O MEN AP.ROL.EXTREME ICE X50G,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23043,BI-O MEN AP.ROL INTENS.TOQUE SECO X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23308,BI-O MAGNESIUM WOM ROLL ON X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,3299,2,SALCOBRAND,2023-01-20
23309,BI-O MAGNESIUM MEN ROLL ON X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,3299,2,SALCOBRAND,2023-01-20
23310,BI-O MAGNESIUM WOM ROLL ON X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,3299,2,SALCOBRAND,2023-01-20
23360,BI-O MEN AP.ROL INTENS.TOQUE SECO X50ML,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23334,BI-O MAGNESIUM MEN SP X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23336,BI-O MAGNESIUM WOM AER X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23346,BI-O MAGNESIUM MEN SP X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23348,BI-O MAGNESIUM WOM AER X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23044,BI-O MEN AP.ROL.OLOR BLOCK X50G,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23359,BI-O MEN AP.ROL.EXTREME ICE X50G,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23361,BI-O MEN AP.ROL.OLOR BLOCK X50G,LOREAL CHILE S.A.,,,DESODORANTES,2090,2899,2,SALCOBRAND,2023-01-20
23331,BI-O MEN AP.SP.EXTREME ICE X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23335,BI-O MEN AP.SP.ANTI MANCHAS X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23337,BI-O MEN AP.SP.OLOR BLOCK X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23339,BI-O MEN AP.SP.INT.TOQUE SECO X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23343,BI-O MEN AP.SP.EXTREME ICE X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23347,BI-O MEN AP.SP.ANTI MANCHAS X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23351,BI-O MEN AP.SP.INT.TOQUE SECO X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23329,BI-O MEN AP.SP.PROTECT 5 X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23341,BI-O MEN AP.SP.PROTECT 5 X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
23349,BI-O MEN AP.SP.OLOR BLOCK X150ML,LOREAL CHILE S.A.,,,DESODORANTES,2290,3299,2,SALCOBRAND,2023-01-20
13530,BINAX (B) 30MG X28CAP.,LABORATORIO CHILE,,DULOXETINA,PSICOANALEPTICOS,10334,15899,2,SALCOBRAND,2023-01-20
15420,BINAX 30MG 30CAP,,,DULOXETINA,,12605,12995,1,AHUMADA,2023-01-20
13511,BINAX (B) 60MG X28CAP,LABORATORIO CHILE,,DULOXETINA,PSICOANALEPTICOS,13844,21299,2,SALCOBRAND,2023-01-20
14003,BILIDREN 20MG X30COM.,FAES FARMA CHILE,,BILASTINA,ANTIHISTAMINICOS PARA USO SISTEMICO,18039,20499,2,SALCOBRAND,2023-01-20
13975,BILATEN-D 16/12.5 X30COM.,MEDIPHARM,,CANDESARTAN / HIDROCLOROTIAZIDA,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,18699,21999,2,SALCOBRAND,2023-01-20
14517,BILATEN-D 16/12.5 CAJA 30 COMP.,,,CANDESARTAN + HIDROCLOROTIAZIDA,,18937,21995,1,AHUMADA,2023-01-20
14907,BIO MOOD  50MG. 30COMP. REC.,,,TOPIRAMATO,,29033,34295,1,AHUMADA,2023-01-20
16097,BIOGRIP CAJA 15 CAP.,,,CLORFENAMINA + FENILPROPANOLAMINA + PARACETAMOL,,2226,2295,1,AHUMADA,2023-01-20
15687,BIOLACTUS 250MG. CAJA 12 CAP.,,,LACTOBACILLUS RHAMNOSUS,,11635,11995,1,AHUMADA,2023-01-20
13559,BIO MOOD (B) 25MG X30COM.,SAVAL S.A.,,TOPIRAMATO,ANTIEPILEPTICOS,13600,20299,2,SALCOBRAND,2023-01-20
15114,BIOGEL 2% SH. FCO. 150ML.,,,KETOCONAZOL,,15086,18395,1,AHUMADA,2023-01-20
15050,"BIOMICIN 100MG., 7 CAP VAG BLAN.",,,CLINDAMICINA,,15748,16235,1,AHUMADA,2023-01-20
14902,BIO MOOD 25MG. 30COMP. REC.,,,TOPIRAMATO,,17271,21095,1,AHUMADA,2023-01-20
15935,BIOGAIA GOTAS 5 ML,,,LACTOBACILLUS REUTERI,,22790,23495,1,AHUMADA,2023-01-20
13938,BIO MOOD (B) 50MG X30COM.,SAVAL S.A.,,TOPIRAMATO,ANTIEPILEPTICOS,27544,33399,2,SALCOBRAND,2023-01-20
14897,BIO MOOD 100MG. 30COMP. REC.,,,TOPIRAMATO,,42668,49195,1,AHUMADA,2023-01-20
14191,BIO MOOD (B) 100MG X30COM.,SAVAL S.A.,,TOPIRAMATO,ANTIEPILEPTICOS,45508,50899,2,SALCOBRAND,2023-01-20
16507,BISBACTER SUSPENSION ORAL 120ML.,,,BISMUTO,,6300,6495,1,AHUMADA,2023-01-20
13946,BISOPRIL 1.25MG X30COM.REC.,EUROFARMA CHILE S.A.,,BISOPROLOL,AGENTES BETA-BLOQUEADORES,6490,7799,2,SALCOBRAND,2023-01-20
15211,BISBACTER COMP. MASTICABLES X 48 262MG.,,,BISMUTO,,7076,7295,1,AHUMADA,2023-01-20
23541,BIOTIN PLUS X90CAP.,VITAMIN LIFE,,0,OTROS PREPARADOS DERMATOLOGICOS,8399,10499,2,SALCOBRAND,2023-01-20
15708,BION 3 FCO. 30 COMP.REC.,,,ALFA TOCOFEROL + ASCORBICO ACIDO + COBRE + MANGANESO + RETINOL + RIBOFLAVINA + SELENIO + XANTOFIL + ZEAXANTINA + ZINC,,9362,12395,1,AHUMADA,2023-01-20
15709,BION 3 MINI FCO. 30 COMP.REC.,,,ALFA TOCOFEROL + ASCORBICO ACIDO + COBRE + MANGANESO + RETINOL + RIBOFLAVINA + SELENIO + XANTOFIL + ZEAXANTINA + ZINC,,9882,13445,1,AHUMADA,2023-01-20
23485,BIOTIN PLUS X 60GUMMIES,VITAMIN LIFE,,BIOTINA / L-CISTEINA / ZINC,OTROS PREPARADOS DERMATOLOGICOS,11999,14999,2,SALCOBRAND,2023-01-20
15547,"BIOPSOL 0,25MG. CAJA 30 COMP.",,,PRAMIPEXOL,,13942,15995,1,AHUMADA,2023-01-20
15686,BION INTIME 28 CAP.,,,LACTOBACILLUS REUTERI + LACTOBACILLUS RHAMNOSUS,,17843,18395,1,AHUMADA,2023-01-20
15551,BIOPSOL 1MG. CAJA 30 COMP.,,,PRAMIPEXOL,,49537,53595,1,AHUMADA,2023-01-20
13636,BISOPROLOL (B) 1.25MG X30COM.,ASCEND LABORATORIES SPA,,BISOPROLOL,AGENTES BETA-BLOQUEADORES,4455,8099,2,SALCOBRAND,2023-01-20
13618,BISOPROLOL FUMARATO (B) 2.5MG X30COM.,LABORATORIO CHILE,,BISOPROLOL,AGENTES BETA-BLOQUEADORES,5390,9799,2,SALCOBRAND,2023-01-20
13603,BISOPROLOL FUMARATO (B) 5MG X30COM.,LABORATORIO CHILE,,BISOPROLOL,AGENTES BETA-BLOQUEADORES,7040,12799,2,SALCOBRAND,2023-01-20
14299,BISOPRIL 2.5MG X30COM.REC.,EUROFARMA CHILE S.A.,,BISOPROLOL,AGENTES BETA-BLOQUEADORES,12407,14099,2,SALCOBRAND,2023-01-20
14512,"BISOPRIL D 2,5/6,25MG. CAJA 30 COMP.REC.",,,BISOPROLOL + HIDROCLOROTIAZIDA,,14545,14995,1,AHUMADA,2023-01-20
13848,BLADURIL 200MG X20GRA.,TECNOFARMA LTDA.,,FLAVOXATO,PREPARADOS UROLOGICOS,15999,19999,2,SALCOBRAND,2023-01-20
14225,BISOPRIL 5MG X30COM.REC.,EUROFARMA CHILE S.A.,,BISOPROLOL,AGENTES BETA-BLOQUEADORES,16276,17999,2,SALCOBRAND,2023-01-20
15796,BLADURIL 200MG. CAJA 20 GRAG.,,,FLAVOXATO,,16647,21195,1,AHUMADA,2023-01-20
14513,"BISOPRIL D 5/6,25MG. CAJA 30 COMP.REC.",,,BISOPROLOL + HIDROCLOROTIAZIDA,,16776,17295,1,AHUMADA,2023-01-20
14008,BLAXITEC 20MG X30COM.,PFIZER,,BILASTINA,ANTIHISTAMINICOS PARA USO SISTEMICO,17775,20199,2,SALCOBRAND,2023-01-20
13205,"BLOX-D 8/12,5 X30COM.",SAVAL S.A.,,CANDESARTAN / HIDROCLOROTIAZIDA,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,11060,26699,2,SALCOBRAND,2023-01-20
16034,BLAXITEC 20MG. CAJA 30 COMP.,,,BILASTINA,,12815,18695,1,AHUMADA,2023-01-20
14523,BLOCAR  12.5MG. CAJA 30 COMP.,,,CARVEDILOL,,13963,14395,1,AHUMADA,2023-01-20
13204,BLOX (B) 8MG X30COM.,SAVAL S.A.,,CANDESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,14747,35599,2,SALCOBRAND,2023-01-20
14519,BLOX-D 8/12.5 CAJA 30 COMP.,,,CANDESARTAN + HIDROCLOROTIAZIDA,,23934,27895,1,AHUMADA,2023-01-20
13293,"BLOX-D 32/12,5 X30COM.",SAVAL S.A.,,CANDESARTAN / HIDROCLOROTIAZIDA,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,26207,44499,2,SALCOBRAND,2023-01-20
13768,BLOX (B) 16MG X30COM.,SAVAL S.A.,,CANDESARTAN,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,33454,38299,2,SALCOBRAND,2023-01-20
13773,"BLOX-D 16/12,5 X30COM.",SAVAL S.A.,,CANDESARTAN / HIDROCLOROTIAZIDA,AGENTES QUE ACTUAN EN EL SISTEMA RENINA-ANGIOTENSINA,33454,38199,2,SALCOBRAND,2023-01-20
16391,BLOX-D 16/12.5 CAJA 30 COMP.,,,CANDESARTAN + HIDROCLOROTIAZIDA,,36215,40095,1,AHUMADA,2023-01-20
14518,BLOX-D 32/12.5 CAJA 30 COMP.,,,CANDESARTAN + HIDROCLOROTIAZIDA,,39857,46595,1,AHUMADA,2023-01-20
15262,BRAMEDIL COMPUESTO GTS. FCO 15ML.,,,METAMIZOL SODICO + PARGEVERINA,,8434,8695,1,AHUMADA,2023-01-20
23508,BREWER YEAST 500MG X200TAB.,VITAMIN LIFE,,LUPULO DE CERVEZA / MINERALES / VITAMINAS,VITAMINAS,10559,13199,2,SALCOBRAND,2023-01-20
14317,BREVEX X20COM.REC.,BAGO,,CLORZOXAZONA / PARACETAMOL,RELAJANTES MUSCULARES,11439,12999,2,SALCOBRAND,2023-01-20
13567,BONAVID 300.000UI SOL.ORAL X2ML,PASTEUR,,COLECALCIFEROL,VITAMINAS,13267,19399,2,SALCOBRAND,2023-01-20
16589,BONAVID 300.000 UI / 2ML.,,,COLECALCIFEROL,,16127,21345,1,AHUMADA,2023-01-20
14831,BREXOTIDE DISKUS 50/100MCG INH.BUC.60DOS,,,FLUTICASONA + SALMETEROL,,23702,24435,1,AHUMADA,2023-01-20
14838,BREXOTIDE DISKUS 50/250MCG INH.BUC.60DOS,,,FLUTICASONA + SALMETEROL,,33848,34895,1,AHUMADA,2023-01-20
13884,BRALTUS 13MCG POLVO.INH X30CAP,LABORATORIO CHILE,,TIOTROPIO,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,43279,54099,2,SALCOBRAND,2023-01-20
14153,BREXOTIDE LF 125/25 INH.X120DS.,ETEX FARMACEUTICA LTDA.,,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,45144,51099,2,SALCOBRAND,2023-01-20
13779,BOTOX 50U X1F-A,ALLERGAN LTDA.,,TOXINA BOTULINICA TIPO A,RELAJANTES MUSCULARES,199759,226999,2,SALCOBRAND,2023-01-20
16769,BRILINTA 90 MG CAJA 30 COMP REC.,,,TICAGRELOR,,22554,47495,1,AHUMADA,2023-01-20
14445,BREXOVENT LF 125MCG INH.X120DS.,ETEX FARMACEUTICA LTDA.,,FLUTICASONA,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,26880,28399,2,SALCOBRAND,2023-01-20
13717,BREXOTIDE LF 50/25 INH.X120DS.,ETEX FARMACEUTICA LTDA.,,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,28799,35999,2,SALCOBRAND,2023-01-20
15083,BREXOVENT LF 50MCG.INH.BUC.120DOSIS.,,,FLUTICASONA,,29657,34295,1,AHUMADA,2023-01-20
15078,BREXOVENT LF 125MCG. INH. BUC. 120DOSIS,,,FLUTICASONA,,30356,31295,1,AHUMADA,2023-01-20
13889,BRILINTA 90MG X30COM.REC.,ASTRA ZENECA DE CHILE LTDA.,,TICAGRELOR,ANTITROMBOTICOS,38799,48499,2,SALCOBRAND,2023-01-20
13777,BREXOTIDE LF 250/25 INH.X120DS.,ETEX FARMACEUTICA LTDA.,,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,47374,53999,2,SALCOBRAND,2023-01-20
14835,BREXOTIDE LF 125/25MCG.IN.B.C/CONT.120DS,,,FLUTICASONA + SALMETEROL,,52035,56295,1,AHUMADA,2023-01-20
14840,BREXOTIDE LF 250/25MCG.IN.B.C/CONT.120DS,,,FLUTICASONA + SALMETEROL,,54800,56495,1,AHUMADA,2023-01-20
16770,BRILINTA 90MG. CAJA 60 COMP. REC.,,,TICAGRELOR,,68583,73295,1,AHUMADA,2023-01-20
15720,BRIMOPRESS T SOL. OFT. FCO 5ML,,,BRIMONIDINA + TIMOLOL,,16574,19295,1,AHUMADA,2023-01-20
16461,BRINTELLIX 10MG. CAJA 14 COMP.REC.,,,VORTIOXETINA,,22329,25495,1,AHUMADA,2023-01-20
15031,BRIMOTIM 0.2% COL. FCO. 5ML.,,,BRIMONIDINA,,22393,25795,1,AHUMADA,2023-01-20
15032,"BRIMOF 0,2% FCO 10ML",,,BRIMONIDINA,,26015,30395,1,AHUMADA,2023-01-20
16476,BRIMOPRESS 0.2% COL. FCO. 5ML.,,,BRIMONIDINA,,31219,34195,1,AHUMADA,2023-01-20
13360,BRINTELLIX 10MG X28COM.,LUNDBECK,,VORTIOXETINA,PSICOANALEPTICOS,41599,63999,2,SALCOBRAND,2023-01-20
13359,BRINTELLIX 15MG X28COM.REC,LUNDBECK,,VORTIOXETINA,PSICOANALEPTICOS,43224,66499,2,SALCOBRAND,2023-01-20
13358,BRINTELLIX 20MG X28COM.REC.,LUNDBECK,,VORTIOXETINA,PSICOANALEPTICOS,47514,73099,2,SALCOBRAND,2023-01-20
14944,BRINTELLIX 10MG. CAJA 28 COMP.REC.,,,VORTIOXETINA,,54637,64195,1,AHUMADA,2023-01-20
14945,BRINTELLIX 20 MG CAJA 28COMP REC,,,VORTIOXETINA,,61193,73695,1,AHUMADA,2023-01-20
15366,BROMAZEPAM 3MG. CAJA 30 COMP.,,,BROMAZEPAM,,1713,1795,1,AHUMADA,2023-01-20
14846,BROMURO DE IPRATROPIO 20MCG.INH 200 DOS.,,,IPRATROPIO,,5157,6395,1,AHUMADA,2023-01-20
13608,BROMURO IPRATROPIO 0.25MG/ML SOL.X20ML,BPH S.A,,BROMURO DE IPRATROPIO,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,6160,11199,2,SALCOBRAND,2023-01-20
13536,BRINTELLIX 5MG X7COM.REC,LUNDBECK,,VORTIOXETINA,PSICOANALEPTICOS,8579,13199,2,SALCOBRAND,2023-01-20
16118,BRONCARD 60 MG CAJA 20COMP,,,LEVODROPROPIZINA,,10611,12995,1,AHUMADA,2023-01-20
15713,BRIXIA COL. FCO. 6ML.,,,AZELASTINA,,24869,27595,1,AHUMADA,2023-01-20
14839,BROMEX 25/250MCG. SUSP.AEROSOL 120 DOSIS,,,FLUTICASONA + SALMETEROL,,34653,45195,1,AHUMADA,2023-01-20
14119,BROMEX SF 25/125 AER.X120DS.,LABORATORIO CHILE,,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,38983,44299,2,SALCOBRAND,2023-01-20
14117,BROMEX SF 25/250 AER.X120DS.,LABORATORIO CHILE,,FLUTICASONA / SALMETEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,39775,45199,2,SALCOBRAND,2023-01-20
16108,BRONTAL JBE. FCO. 100ML. AD.,,,BROMHEXINA + CLOFEDANOL,,8321,9795,1,AHUMADA,2023-01-20
15949,BRONCATOX JARABE 120ML.,,,LEVODROPROPIZINA,,10715,13095,1,AHUMADA,2023-01-20
14323,BRONCATOX (B) 60MG/10ML JBE.X120ML,SAVAL S.A.,,LEVODROPROPIZINA,PREPARADOS PARA LA TOS Y EL RESFRIADO,10735,12199,2,SALCOBRAND,2023-01-20
16945,BRONCARD 60MG. JBE. FCO. 120ML.,,,LEVODROPROPIZINA,,11756,15395,1,AHUMADA,2023-01-20
16117,BRONCARD GOTAS 15ML.,,,LEVODROPROPIZINA,,12901,17295,1,AHUMADA,2023-01-20
14278,BRONCARD 60MG/ML GTAS.X15ML,ITF (EX LABOMED),,LEVODROPROPIZINA,PREPARADOS PARA LA TOS Y EL RESFRIADO,14343,16299,2,SALCOBRAND,2023-01-20
16448,BRONDILAT 5MG. CAJA 30 COMP.,,,MONTELUKAST,,36736,38095,1,AHUMADA,2023-01-20
14828,"BRONLIVAL EH 160/4,5 MCG PLV. INH. 120DO",,,BUDESONIDA + FORMOTEROL,,43597,44945,1,AHUMADA,2023-01-20
14825,BRONLIVAL EH 320/9 MCG PLV. INH. 60DOSIS,,,BUDESONIDA + FORMOTEROL,,48204,49695,1,AHUMADA,2023-01-20
14853,BRONDILAT 10MG. CAJA 30 COMP.,,,MONTELUKAST,,52375,53995,1,AHUMADA,2023-01-20
16109,BRONTAL JBE. FCO. 100ML. INF.,,,BROMHEXINA + CLOFEDANOL,,4731,5895,1,AHUMADA,2023-01-20
14868,BROPIL LF INHALADOR 100MCG/200DOSIS,,,SALBUTAMOL,,9049,9895,1,AHUMADA,2023-01-20
13756,BUDASMAL SF 200MCG INH.X200DS.,LABORATORIO CHILE,,BUDESONIDA,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS,16020,18499,2,SALCOBRAND,2023-01-20
14803,BUPREDOL 150MG. CAJA 30 COMP. REC. L.P.,,,ANFEBUTAMONA,,16127,20095,1,AHUMADA,2023-01-20
14817,BUDASMAL SF 200MCG X 200 DOSIS,,,BUDESONIDA,,18313,18995,1,AHUMADA,2023-01-20
13720,BRUGESIC 5MCG/H TRAND. X4 PARCHES,LABORATORIO CHILE,,BUPRENORFINA,ANALGESICOS,27999,34999,2,SALCOBRAND,2023-01-20
13883,BRUGESIC 10MCG/H TRAND. X4PARCHES,LABORATORIO CHILE,,BUPRENORFINA,ANALGESICOS,43999,54999,2,SALCOBRAND,2023-01-20
13704,BRUGESIC 35MCG/H SIST. XPARCHES,LABORATORIO CHILE,,BUPRENORFINA,ANALGESICOS,78239,97799,2,SALCOBRAND,2023-01-20
14819,BUDENOFALK 3MG. CAJA 100 CAP.,,,BUDESONIDA,,138525,145195,1,AHUMADA,2023-01-20
16729,BUDENOFALK ESPUMA RECTAL 2 MG X 14 APLIC,,,BUDESONIDA,,159007,173245,1,AHUMADA,2023-01-20
16247,BUSCAPINA 20MG. CAJA 1 AMP. 1ML.,,,ESCOPOLAMINA BUTIL HIDROXIDO,,2839,4395,1,AHUMADA,2023-01-20
14867,BUTOTAL HFA 100MCG INH 250DOSIS,,,SALBUTAMOL,,4651,4795,1,AHUMADA,2023-01-20
16244,BUSCAPINA 10MG./ML. GTS. FCO. 20ML.,,,ESCOPOLAMINA BUTIL HIDROXIDO,,5511,6595,1,AHUMADA,2023-01-20
16245,BUSCAPINA PERLAS 10 CAP.,,,ESCOPOLAMINA BUTIL HIDROXIDO,,6239,7995,1,AHUMADA,2023-01-20
