idMedicamento,nombreMedicamento,principioActivo,accionTerapeutico
16268,DEPOPRODASONE 150MG. CAJA 1 AMP. 1ML.,MEDROXIPROGESTERONA,
13811,DEPRAX (B) 50MG X60COM.REC.,SERTRALINA,PSICOANALEPTICOS
15612,DEPRAX 50MG. CAJA 60 COMP. REC.,SERTRALINA,
13995,DEPUROL RET.(B) 37.5MG X20CAP.,VENLAFAXINA,PSICOANALEPTICOS
14929,DEPUROL RETARD 150MG. CAJA 30CAP.,VENLAFAXINA,
14934,"DEPUROL RETARD 37,5MG. CAJA 20 CAP",VENLAFAXINA,
16459,"DEPUROL RETARD 37,5MG.CAJA 30CAP.",VENLAFAXINA,
16460,DEPUROL RETARD 75MG. CAJA 30 CAP,VENLAFAXINA,
16480,DERMABEL 1% GEL POMO 30GR.,CLINDAMICINA,
14374,DERMABEL 1% GEL X30G,CLINDAMICINA,ANTIACNEICOS
15047,DERMABEL 1% SOL TOPICA X 30ML.,CLINDAMICINA,
15015,DERMABIOTICO UGTO. POMO 15 GR.,BACITRACINA + POLIMIXINA B,
14290,DERMABIOTICO UNG.X15G,BACITRACINA / POLIMIXINA B,ANTIBIOTICOS Y QUIMIOTERAPICOS PARA USO DERMATOLOGICO
14294,"DERMATEN 0,1% CR.X15G",MOMETASONA,CORTICOCOSTEROIDES TOPICOS
15127,DERMATEN POMO CRM. 15G,MOMETASONA,
15058,DERMICIN 1% CREMA POMO 20 GR,CLOTRIMAZOL,
15019,DERMICIN B CRM. 15GR.,BETAMETASONA + CLOTRIMAZOL,
15145,DERMODAN 0.025% CREM. POMO 30 GR.,TRETINOINA,
16501,DERMODAN 0.05% CREM. POMO 30 GR.,TRETINOINA,
15148,DERMODAN 0.1% CRE. POMO 15GR.,TRETINOINA,
15073,DERMODAN PLUS GEL TOPICO 30 GRAMOS,ERITROMICINA + TRETINOINA,
14259,DERMOSONA 0.1% CR.X10G,MOMETASONA,CORTICOCOSTEROIDES TOPICOS
16494,DERMOSONA 0.1% CRM. POMO 10 GR.,MOMETASONA,
13757,DERMOVATE 0.05% CR.X30G,CLOBETASOL,CORTICOCOSTEROIDES TOPICOS
15053,DERMOVATE 0.05% CREM. POMO 25 GR.,CLOBETASOL,
13396,DERMOVATE 0.05% LOC.CPL.X25ML,CLOBETASOL,CORTICOCOSTEROIDES TOPICOS
14202,DERMOVATE 0.05% PDA.X30G,CLOBETASOL,CORTICOCOSTEROIDES TOPICOS
15057,DERMOVATE 0.05% POM. POMO 30 GR.,CLOBETASOL,
16498,DERMOXYL 1% CREMA X 15 G,TERBINAFINA,
13398,DEROXAT CR 12.5MG X30COM.,PAROXETINA,PSICOANALEPTICOS
13594,DEROXAT CR 25MG X30COM.,PAROXETINA,PSICOANALEPTICOS
15404,DESLAFAX 100 MG 30COMP REC,DESVENLAFAXINA,
15406,DESLAFAX 50 MG 30COMP REC,DESVENLAFAXINA,
17031,"DESLORATADINA 2,5 MG/5 ML 60 ML. (GEN)",DESLORATADINA,ANTIALERGICO
17116,DESLORATADINA 5 MG. 30 COMP. (PRA),DESLORATADINA,ANTIALERGICO
15615,DESOREN CAJA 21 COMP.,DESOGESTREL + ETINILESTRADIOL,
15334,DESOREN-20 CAJA  21 COMP.,DESOGESTREL + ETINILESTRADIOL,
15922,"DESPEVAL 2,5MG./5ML. JBE. FCO. 100ML.",DESLORATADINA,
16881,DESPEVAL 5MG. CAJA 40 COMP. REC.,DESLORATADINA,
13761,DESPEX  (B) 2.5MG/5ML JBE.X120ML,DESLORATADINA,ANTIHISTAMINICOS PARA USO SISTEMICO
15923,"DESPEX 2,5MG./5ML. JBE. FCO. 120ML.",DESLORATADINA,
23517,DETOX FACTOR,INULINA / LACTOBACILLUS ACIDOPHILUS / LACTOBACILLUS BIFIDUS,VITAMINAS
14140,DETRUCALM 200MG X10COM.,FLAVOXATO,PREPARADOS UROLOGICOS
14276,DETRUCALM 200MG X30COM.,FLAVOXATO,PREPARADOS UROLOGICOS
15798,DETRUCALM 200MG.30 COMP.REC.,FLAVOXATO,
13221,DETRUSITOL 2MG X60COM.REC.,TOLTERODINA,PREPARADOS UROLOGICOS
15831,DETRUSITOL 2MG. CAJA 28 COMP.,TOLTERODINA,
16866,DETRUSITOL 2MG. CAJA 60 COMP.,TOLTERODINA,
13346,DETRUSITOL SR 4MG X30COM.REC.,TOLTERODINA,PREPARADOS UROLOGICOS
15834,DETRUSITOL SR 4MG. X 30 CAP,TOLTERODINA,
16029,DEUCOALER COMPRIMIDOS,BETAMETASONA + CLORFENAMINA,
15307,DEXAGIN CAJA 10 OVUL.,BENZALCONIO + BORICO ACIDO + DEXAMETASONA + DIIODOHIDROXIQUINOLINA,
23555,DHA 100 X30COM.MAST.,ACIDO DOCOSAHEXAENOICO (DHA),OTROS FARMACOS QUE ACTUAN SOBRE EL SNC
16107,DIADICON COMPUESTO JBE. FCO. 120ML.,BROMHEXINA + CLOFEDANOL,
16110,DIADICON JBE. FCO. 120ML. PED.,BROMHEXINA + CLOFEDANOL,
16930,DIAMICRON  MR 60MG. 30COMP. SL,GLICLAZIDA,
14353,DIANE 35 X21GRA.,CIPROTERONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
16479,DIANE-35 CAJA 21 GRAG.,CIPROTERONA + ETINILESTRADIOL,
16198,DIAPAM CAJA 30 COMP.,CLORMEZANONA + DIAZEPAM,
15207,DIAREN CAJA 20 COMP.,ATAPULGITA + NIFUROXAZIDA,
15206,DIAREN SUSP. FCO. 100ML.,ATAPULGITA + NIFUROXAZIDA,
14139,DIAREN X20COM.,ATAPULGITA ACTIVADA / NIFUROXAZIDA,"ANTIDIARREICOS, ANTIINFECCIOSOS Y ANTIINFLAMATORIOS INTESTINALES"
13176,DIAZEPAM (B) 10MG X20COM.,DIAZEPAM,PSICOLEPTICOS
15409,DIAZEPAM 10MG. CAJA 20 COMP.,DIAZEPAM,
15138,DICIL 1% CRM. 15 GR.,TERBINAFINA,
13126,DICLOFENACO 1% GEL X30G,DICLOFENACO SODICO,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR
17074,"DICLOFENACO 1,5% GTS. 20 ML. (LCH)",DICLOFENACO,ANALGESICOS
13063,DICLOFENACO 1.5% GTAS.X20ML,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
17082,DICLOFENACO 100 MG. 8 CAPS. (LCH),DICLOFENACO,ANALGESICOS
17019,"DICLOFENACO 12,5 MG. 5 SUP. (LCH)",DICLOFENACO,ANALGESICOS
17084,DICLOFENACO 50 MG. 10 COMP. (OPK),DICLOFENACO,ANALGESICOS
17028,DICLOFENACO 50 MG. 5 SUP. (LCH),DICLOFENACO,ANALGESICOS
13275,DICLOFENACO 50MG X10COM.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15985,DICLOFENACO 50MG. CAJA 5 SUP. AD.,DICLOFENACO,
13266,DICLOFENACO 75MG X5AMP.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15987,DICLOFENACO 75MG. CAJA  5 AMP. 3ML,DICLOFENACO,
13123,DICLOFENACO AD.50MG X5SUP.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
17069,DICLOFENACO GEL 30 GR. (HOS),DICLOFENACO,ANALGESICO TOPICO
15979,DICLOFENACO GOTAS 15MG/ML FCO. 20ML.,DICLOFENACO,
13144,DICLOFENACO PED.12.5MG X5SUP.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13159,DICLOFENACO RET.100MG X8CAP.,DICLOFENACO SODICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15968,DICLOFENACO RETARD 100MG. CAJA 8 CAP,DICLOFENACO,
15970,"DICLOFENACO SÓDICO SUPOSITORIOS 12,5 MG",DICLOFENACO,
15010,"DIFFERIN 0,3% GEL - USO TOPICO",ADAPALENO,
15007,DIFFERIN 0.1% GEL POMO 30GR.,ADAPALENO,
13735,DIFLUCAN (R) 150MG X2CAP.,FLUCONAZOL,ANTIMICOTICOS PARA USO SISTEMICO
13972,DIFLUCAN (R) 150MG X4CAP.,FLUCONAZOL,ANTIMICOTICOS PARA USO SISTEMICO
16900,DIFLUCAN 150MG. CAJA 2 CAP.,FLUCONAZOL,
16614,DIFLUCAN 150MG. CAJA 4 CAP.,FLUCONAZOL,
23448,DIFUSOR 120ML,ACCESORIOS MEDICOS,ACCESORIOS MEDICOS
15268,DIGESPAR CAJA 20 CAP.,METOCLOPRAMIDA + SIMETICONA,
14547,DIGOXIN 50MCG./ML. SOL. ORAL FCO. 60ML.,DIGOXINA,
13073,DIGOXINA (R) 0.25MG X30COM.,DIGOXINA,TERAPIA CARDIACA
14546,DIGOXINA 0.25MG. CAJA 30 COMP.,DIGOXINA,
14002,"DILATREND (R) 12,5MG X28COM.",CARVEDILOL,AGENTES BETA-BLOQUEADORES
14392,DILATREND (R) 25MG X28COM.,CARVEDILOL,AGENTES BETA-BLOQUEADORES
14521,DILATREND 12.5MG. CAJA 28 COMP.,CARVEDILOL,
14525,DILATREND 25MG. CAJA 28 COMP.,CARVEDILOL,
14530,DILATREND 6.25MG. CAJA 28 COMP.,CARVEDILOL,
16706,DIMECAINA 2% GEL FCO. 30ML. ORAL.,LIDOCAINA,
16707,DIMECAINA 4% SPRAY FCO. 20ML.,LIDOCAINA,
15125,DIMUXON 50 MCG.SUSP. NAS.140 140DOSIS,MOMETASONA,
16202,DINAFLEX DUO CAJA 60 CAP.,CONDROITINASA + GLUCOSAMINA,
13918,DINAFLEX DUO FORTE X30SOB.,CONDROITINA / GLUCOSAMINA,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13755,DINAFLEX DUO X60CAP.,CONDROITINA / GLUCOSAMINA,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
14578,DIONDEL 100 MG X 20COMP,FLECAINIDA,
14579,DIONDEL 100MG. CAJA 50 COMP.,FLECAINIDA,
15208,DIPATROPIN CAJA 10 COMP.,ATROPINA + PAPAVERINA,
13365,DIPATROPIN X10COM.,ATROPINA / PAPAVERINA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO
13487,DIPEMINA 450MG/50MG X30COM.REC.,DIOSMINA / HESPERIDINA,VASOPROTECTORES
13481,DIPEMINA 450MG/50MG X60COM.REC.,DIOSMINA / HESPERIDINA,VASOPROTECTORES
14553,DIPEMINA 500MG. CAJA 30 COMP. REC,DIOSMINA + HESPERIDIN,
14555,DIPEMINA 500MG. CAJA 60 COMP. REC,DIOSMINA + HESPERIDIN,
16073,DIPIRONA 1GR. CAJA 5 AMP. 2ML.,METAMIZOL SODICO,
13179,DIPIRONA 250MG X5SUP.,METAMIZOL SODICO (DIPIRONA),ANALGESICOS
17026,DIPIRONA 300 MG. 20 COMP. (VAL),METAMIZOL,ANALGESICOS
13149,DIPIRONA 300MG X20COM.,METAMIZOL SODICO (DIPIRONA),ANALGESICOS
13977,DIRTOP (B) 100MG X5COM.REC.,SILDENAFIL,PREPARADOS UROLOGICOS
13965,DIRTOP (B) 50MG X20COM.REC.,SILDENAFIL,PREPARADOS UROLOGICOS
15776,"DISALOT 0,5% SUSP.OFTALM. 5ML",LOTEPREDNOL,
15240,DISLEP 2.5 % SOL. FCO. 20ML.,LEVOSULPIRIDA,
14183,DISLEP 25MG X20COM.,LEVOSULPIRIDA,ANTIEMETICOS Y ANTINAUSEOSOS
16517,DISLEP 25MG. CAJA 20 COMP.,LEVOSULPIRIDA,
15150,DISOPRANIL  0.05% CRM. POMO 20 GR.,BETAMETASONA,
15618,DISVEN 2MG. CAJA 28 COMP. REC.,DIENOGEST,
14373,DISVEN X28COM.,DIENOGEST,HORMONAS SEXUALES Y MODULADORES GENITALES
14544,DIUPROL 50 MG 30COMP,CLORTALIDONA,
14918,DIVALPREX 250 MG 50COMP REC,VALPROATO SEMISODIO,
14922,DIVALPREX 500 MG 50COMP REC,VALPROATO SEMISODIO,
13418,DIVANON 100MG X3OV.,CLINDAMICINA,ANTIINFECCIOSOS Y ANTISEPTICOS GINECOLOGICOS
13445,DIVANON 100MG X7OV.,CLINDAMICINA,ANTIINFECCIOSOS Y ANTISEPTICOS GINECOLOGICOS
15049,DIVANON 100MG. CAJA 3 OVUL.,CLINDAMICINA,
15051,DIVANON 100MG. CAJA 7 OVUL.,CLINDAMICINA,
14376,DIXI 35 X21GRA.,CIPROTERONA / ETINILESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
15039,DIXI-35 CAJA 21 COMP.REC.,CIPROTERONA + ETINILESTRADIOL,
15044,DIXI-35 CAJA 42 COMP. REC.,CIPROTERONA + ETINILESTRADIOL,
14254,DOLGENAL 10MG X10COM.,KETOROLACO,ANALGESICOS
15763,DOLGENAL 30MG. CAJA 3 AMP.,KETOROLACO,
16280,"DOLIPRAN 2,5MGX6COMPR. REC.",FROVATRIPTAN,
14328,DOLO DROPS 1.5% GTAS.X25ML,DICLOFENACO RESINATO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15976,DOLO DROPS 15G/ML GTS.FCO. 25ML.,DICLOFENACO,
14256,DOLO NEUROBIONTA X20COM.REC.,ANTINEURALGICO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
15964,DOLO-NEUROBIONTA CAJA 20 COMP.REC,CIANOCOBALAMINA + DICLOFENACO + PIRIDOXINA + TIAMINA,
16008,DOLOFAR 50MG. CAJA 10 CAP.,KETOPROFENO,
15209,DOLOSPAM CAJA 15 COMP.,ATROPINA + PAPAVERINA,
16950,DOLOSTAT 50MG. CAJA 20 CAP.,KETOPROFENO,
13871,DOLOSTAT BI 150MGX10COMPR.LIB.PROL.,KETOPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
14438,DOLOTEN X30COM.REC.,PARACETAMOL / TRAMADOL,ANALGESICOS
13915,DOLOVERINA 200MG X20COM.,MEBEVERINA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO
15247,DOLOVERINA 200MG. L.P. CAJA 20 COMP.,MEBEVERINA,
23870,DOLOZYM C X28COM.MAST.,ACIDO ASCORBICO / PAPAYA / PI?A / PROPOLEO,PREPARADOS PARA LA GARGANTA
13510,DOLPIC (B) 200MG X30COM.,TRIMEBUTINA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO
13502,DOLPIC (B) 200MG X50COM.,TRIMEBUTINA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO
15298,DOLPIC 200MG. CAJA 30 COMP.,TRIMEBUTINA,
15299,DOLPIC 200MG. CAJA 50 COMP.,TRIMEBUTINA,
15449,DOMINIUM 20MG. CAJA 60 COMP.,FLUOXETINA,
13158,DOMPERIDONA (B) 10MG X20CAP.,DOMPERIDONA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO
16511,DOMPERIDONA 10MG. CAJA 20CAP.,DOMPERIDONA,
14051,DOMPESIN 1% GTAS.X20ML,DOMPERIDONA,AG.CONTRA PADECIMIENTOS FUNCIONALES DEL ESTOMAGO E INSTESTINO
15220,DOMPESIN 1% GTS. FCO. 20ML.,DOMPERIDONA,
15621,DONABEL 2/1 28COMP REC,DIENOGEST + ESTRADIOL,
14006,DONABEL 2/1 X28COM.REC.,DIENOGEST / ESTRADIOL,HORMONAS SEXUALES Y MODULADORES GENITALES
13762,DONOMIX CR.X15G,BETAMETASONA / CLOTRIMAZOL,CORTICOCOSTEROIDES TOPICOS
15021,DONOMIX CREMA 15 GR.,BETAMETASONA + CLOTRIMAZOL,
14652,DOOX 5MG CAJA 30 COMP.,NEBIVOLOL,
13581,DORALIV (B) 400MG X10CAP.BLAN,IBUPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13579,DORALIV (B) 600MG X10CAP.BLA,IBUPROFENO,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS
13830,DORMONID (R) 15MG X30COM.,MIDAZOLAM,PSICOLEPTICOS
16312,DORMONID 15MG. CAJA 30 COMP.,MIDAZOLAM,
16313,DORMONID 15MG. CAJA 5 AMP.3ML,MIDAZOLAM,
16314,DORMONID 5MG. CAJA 10 AMP.5ML.,MIDAZOLAM,
16315,DORMONID 7.5MG. CAJA 30 COMP.,MIDAZOLAM,
15750,DORTIM SOL.OFT.FCO. 6ML.,DORZOLAMIDA + TIMOLOL,
16411,DOSARA 160MG. CAJA 30 COMP.REC.,VALSARTAN,
14676,DOSARA 80 MG CAJA 30COMP.REC,VALSARTAN,
13663,"DOSTINEX 0,5MG X2COM.",CABERGOLINA,OTROS PRODUCTOS GINECOLOGICOS
15309,DOSTINEX 0.5MG. CAJA 2 COMP.,CABERGOLINA,
13626,DOXICICLINA (B) 100MG X10COM.,DOXICICLINA,ANTIBACTERIANOS PARA USO SISTEMICO
17083,DOXICICLINA 100 MG. 10 CAPS. (OPK),DOXICICLINA,ANTIBIOTICO
14970,DOXICICLINA 100MG. CAJA 10 COMP.,DOXICICLINA,
14134,DOXITHAL 100MG X10COM.,DOXICICLINA,ANTIBACTERIANOS PARA USO SISTEMICO
14968,DOXITHAL 100MG. CAJA 10 COMP. DISP.,DOXICICLINA,
16470,DOXITHAL SR 40MG. CAJA 28 CAP.,DOXICICLINA,
16700,DOXIUM 500MG. CAJA 30 COMP,CALCIO DOBESILATO,
16915,DOXIUM-500 CAJA 60 CAP.,CALCIO DOBESILATO,
23484,DREAMS X 60GUMMIES,TRATAMIENTO EN TRASTORNOS DEL SUE?O-ANSIEDAD HOMEOPATICO,PSICOLEPTICOS
16183,DRONAVAL BITERAPIA 1+60 COMP. REC.,CALCIO + COLECALCIFEROL + IBANDRONICO ACIDO,
23171,DU KEDUAL DS CR 40 ML FEG 18,,PIELES SECAS / PIELES ATÓPICAS
15793,"DUAGEN 0,5MG/0,4 MG. CAJA 30CAP.",DUTASTERIDA + TAMSULOSINA CLORHIDRATO,
14194,"DUALTEN (B) 12,5MG X30COM.",CARVEDILOL,AGENTES BETA-BLOQUEADORES
13668,DUALTEN (B) 25MG X30COM.,CARVEDILOL,AGENTES BETA-BLOQUEADORES
13192,DUALTEN (B) 6.25MG X30COM.,CARVEDILOL,AGENTES BETA-BLOQUEADORES
14524,DUALTEN 12.5MG. CAJA 30 COMP.,CARVEDILOL,
16394,DUALTEN 25MG. CAJA 30 COMP.,CARVEDILOL,
14532,"DUALTEN 6,25MG. CAJA 30 COMP.",CARVEDILOL,
16525,"DUAVIVE 20/0,45 MG 28COMP REC",BASEDOXIFENE + ESTROGENOS CONJUGADOS,
16423,DUBLINA 100MG. CAJA 30 COMP.,CIPROFIBRATO,
15422,DUCETEN 30MG. CAJA 30 CAP. REC. ENT.,DULOXETINA,
15425,DUCETEN 60MG. CAJA 30 CAP. REC. ENT.,DULOXETINA,
23156,DUCRAY ANACAPS 30 CÁPSULAS,,CAPILAR
23115,DUCRAY DEXYANE BAL X400ML,,PIELES SECAS / PIELES ATÓPICAS
23154,DUCRAY DEXYANE CR.X200ML,,PIELES SECAS / PIELES ATÓPICAS
23116,DUCRAY DEXYANE CR.X400ML,,PIELES SECAS / PIELES ATÓPICAS
23148,DUCRAY DEXYANE MED CR X 200 ML,,PIELES SECAS / PIELES ATÓPICAS
23161,DUCRAY KELUAL DS SH.X100ML,,CAPILAR
23152,DUCRAY KERACNYL CONTROL CR.X30ML,,PIELES GRASAS / ACNÉ
23153,DUCRAY KERACNYL PP CREMA 30 ML,,PIELES GRASAS / ACNÉ
23138,DUCRAY KERTYOL PSO BALSAMO CORPORAL 200ML,,PILES SECAS/SENSIBLES/ESCAMOSAS
23157,DUCRAY KERTYOL PSO SHAMPOO 200ML,,PILES SECAS/SENSIBLES/ESCAMOSAS
23103,DUCRAY MELASCREEN DESPIG.X40ML,,ANTIMANCHAS
13616,DULOXETINA (B) 30MG X30CAP.,DULOXETINA,PSICOANALEPTICOS
13601,DULOXETINA (B) 60MG X30CAP.,DULOXETINA,PSICOANALEPTICOS
16549,DULOXETINA 30MG. CAJA 30CAP.,DULOXETINA,
15423,DULOXETINA 60MG. CAJA 30CAP.,DULOXETINA,
14823,"DUO RESP SPIROMAX 160/4,5 MCG PLV.IN.120",BUDESONIDA + FORMOTEROL,
14826,DUO RESP SPIROMAX 320/9 MCG PLV.INH. 60D,BUDESONIDA + FORMOTEROL,
16962,DUO VAL GTS. FCO. 15ML.,CLORFENAMINA + PSEUDOEFEDRINA,
16043,DUO VAL JBE. FCO. 120ML.,CLORFENAMINA + PSEUDOEFEDRINA,
15789,"DUODART 0,5MG./0,4MG. CAJA 30 CAP.",DUTASTERIDA + TAMSULOSINA CLORHIDRATO,
15790,"DUODART 0,5MG/0,4MG. CJ 60 CAP.",DUTASTERIDA + TAMSULOSINA CLORHIDRATO,
14112,DUODART 0.5MG X30CAP.,DUTASTERIDA / TAMSULOSINA,PREPARADOS UROLOGICOS
14157,DUODART 0.5MG X90CAP.,DUTASTERIDA / TAMSULOSINA,PREPARADOS UROLOGICOS
23518,DUOMO (B) 4MG X30COM.REC,DOXAZOSINA,PREPARADOS UROLOGICOS
13713,DUOMO HP 2/5 X30CAP,DOXAZOSINA/ FINASTERIDA,PREPARADOS UROLOGICOS
13927,DUORESP SPIROMAX 160/4.5 INH.X120DS,BUDESONIDA / FORMOTEROL,AGENTES CONTRA PADECIMIENTOS OBSTRUCTIVOS DE LAS VIAS RESPIRATORIAS
14115,DUOTRAV BAK SOF.X2.5ML,TIMOLOL / TRAVOPROST,OFTALMOLOGICOS
16357,"DUOTRAV SOL. OFT. 2,5 ML.",TIMOLOL + TRAVOPROST,
15616,DUPHASTON 10MG. CAJA 20 COMP.,DIDROGESTERONA,
15246,DUSPATALIN 200 MG 20 CAP 20CAP,MEBEVERINA,
13299,DUTAMSUVITAE (B) X30CAP.PROL,DUTASTERIDA / TAMSULOSINA,PREPARADOS UROLOGICOS
13307,DUTASVITAE (B) X30CAP.BLANDAS,DUTASTERIDA,PREPARADOS UROLOGICOS
14132,DYNAXON 8MG X10CAP.,TIOCOLCHICOSIDO,RELAJANTES MUSCULARES
16373,DYNAXON 8MG. CAJA 10 CAP,TIOCOLCICOSIDO,
16587,D¿VIDA MAX 1GR,COLECALCIFEROL,
16122,E-TEC-1000 1GR CAJA 30 CAP.,ALFA TOCOFEROL,
13492,EBANTINA (B) 10MG X30COM.REC.,MEMANTINA,PSICOANALEPTICOS
13317,EBASVITAE 20MG X20COM.DISP.,EBASTINA,ANTIHISTAMINICOS PARA USO SISTEMICO
13356,EBIXA (R) 10MG X28COM.REC.,MEMANTINA,PSICOANALEPTICOS
13366,EBIXA (R) 10MG X56COM.REC.,MEMANTINA,PSICOANALEPTICOS
15497,EBIXA 10MG. CAJA 28 COMP. REC.,MEMANTINA,
15498,EBIXA 10MG. CAJA 56 COMP. REC.,MEMANTINA,
13367,EBIXA 20MG X28COM.REC.,MEMANTINA,PSICOANALEPTICOS
16564,EBIXA 20MG. CAJA 28 COMP. REC.,MEMANTINA,
13929,ECTIBAN (B) 10MG X30COM.REC.,ESCITALOPRAM,PSICOANALEPTICOS
14165,ECTIBAN (B) 20MG X30COM.REC.,ESCITALOPRAM,PSICOANALEPTICOS
14928,ECTIEN XR 150 MG CAJA 30 CAP.,VENLAFAXINA,
16458,ECTIEN XR 37.5 MG CAJA 30CAP.,VENLAFAXINA,
13554,EFEXOR XR (R) 150MG X30CAP.,VENLAFAXINA,PSICOANALEPTICOS
13555,"EFEXOR XR (R) 37,5MG X30CAP.",VENLAFAXINA,PSICOANALEPTICOS
13334,EFEXOR XR (R) 75MG X30CAP.,VENLAFAXINA,PSICOANALEPTICOS
14927,EFEXOR XR 150MG. CAJA 30 CAP.,VENLAFAXINA,
14933,EFEXOR XR 37.5MG. CAJA 30 CAP.,VENLAFAXINA,
14938,EFEXOR XR 75MG. CAJA 30 CAP.,VENLAFAXINA,
15096,EFFICORT 0.127% CRM LIPOFILICA POMO 30G,HIDROCORTISONA,
16971,EGOGYN 1000 UI CAJA 30 CAP.,ALFA TOCOFEROL,
16172,ELCAL 320MG. CAJA 30 CAP.,CALCIO,
14275,ELCAL D 500/800 X60CAP.,CALCIO (CARBONATO) / COLECALCIFEROL,SUPLEMENTOS MINERALES
14138,ELCAL D FORTE X30CAP.,CALCIO (CARBONATO) / COLECALCIFEROL,SUPLEMENTOS MINERALES
14304,ELCAL D FORTE X60CAP.,CALCIO (CARBONATO) / COLECALCIFEROL,SUPLEMENTOS MINERALES
16174,ELCAL-D CAJA 30 CAP.,CALCIO + COLECALCIFEROL,
16176,ELCAL-D CAJA 60 CAP.,CALCIO + COLECALCIFEROL,
16178,ELCAL-D FORTE CAJA 30 CAP.,CALCIO + COLECALCIFEROL,
16976,ELCAL-D FORTE CAJA 60 CAP.,CALCIO + COLECALCIFEROL,
16180,ELCAL-D PLUS CAJA 60 CAP.,CALCIO + COLECALCIFEROL,
16676,ELEMIGROL 40MG.CAJA 4COMP.REC,ELETRIPTANO,
16836,ELEVAL 100MG. CAJA 30 COMP. REC.,SERTRALINA,
16838,ELEVAL 50MG. CAJA 60 COMP. REC.,SERTRALINA,
16781,ELIDEL 1% CRM. POMO 15 GR,PIMECROLIMUS,
13709,ELIQUIS 2.5MG X60COM.,APIXABAN,ANTITROMBOTICOS
13794,ELIQUIS 5MG X60COM.,APIXABAN,ANTITROMBOTICOS
16741,ELIQUIS 5MG. CAJA 60 COMP. REC. C/PEL,APIXABAN,
16967,ELITOS ET FORTE JBE. FCO. 120ML.,BALSAMO DE TOLU + CLORFENAMINA + CODEINA + PSEUDOEFEDRINA,
16105,ELITOS ET JBE. FCO. 120ML.,BALSAMO DE TOLU + CLORFENAMINA + CODEINA + PSEUDOEFEDRINA,
14873,ELIXINE 125MG. CAJA 20 LENTOCAPS.,TEOFILINA,
14874,ELIXINE 250MG. CAJA 20 LENTOCAPS,TEOFILINA,
16452,ELIXINE 300MG. CAJA 20 LENTOCAPS.,TEOFILINA,
14875,ELIXINE 80MG./15ML. JBE. FCO. 250ML.,TEOFILINA,
16778,ELOCOM 0.1% CREM. POMO 15 GR.,MOMETASONA,
16779,ELOCOM 0.1% LOC. FCO. 20ML.,MOMETASONA,
13758,ELONTRIL XL (R) 150MG X30COM.PROL.,ANFEBUTAMONA,PSICOANALEPTICOS
13940,ELONTRIL XL 300MG X30COM.PROL.,ANFEBUTAMONA,PSICOANALEPTICOS
15833,ELTOVEN 2 2MG X 30 COMPRIMIDOS,TOLTERODINA,
23776,ELVEVE COLOR VIVE SH.PROT.C/TENIDO X370M,,CUIDADO CAPILAR
23771,ELVIVE AC.ARCILLA EXT.NORMAL X370ML,,CUIDADO CAPILAR
23772,ELVIVE AC.C.VIVE DANADO X370ML,,CUIDADO CAPILAR
23739,ELVIVE AC.C.VIVE REVIVER X180ML,,CUIDADO CAPILAR
23743,ELVIVE AC.CAIDA RESIST X3 X370ML,,CUIDADO CAPILAR
23777,ELVIVE AC.DREAM LONG DANADO X370ML,,CUIDADO CAPILAR
23766,ELVIVE AC.DREAM LONG LISS X370ML,,CUIDADO CAPILAR
23748,ELVIVE AC.DREAM LONG X400ML,,CUIDADO CAPILAR
23738,ELVIVE AC.EXTRA.REVIVER X180ML,,CUIDADO CAPILAR
23688,ELVIVE AC.HID.RELLEN.HIDRAT.X680ML,,CUIDADO CAPILAR
